# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Apr  3 06:03:27 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_hostname,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,st_dist,st_teff,st_mass
339,HD 131496,Radial Velocity,1,883.00000000,2.090000,121.36,4927.00,1.61
340,HD 131664,Radial Velocity,1,1951.00000000,3.170000,57.21,5886.00,1.10
341,HD 13189,Radial Velocity,1,471.60000000,1.850000,300.30,,
342,HD 132406,Radial Velocity,1,974.00000000,1.980000,70.97,,
343,HD 132563,Radial Velocity,1,1544.00000000,2.620000,98.52,,
344,HD 133131 A,Radial Velocity,2,649.00000000,1.440000,47.00,5799.00,0.95
345,HD 133131 A,Radial Velocity,2,3568.00000000,4.490000,47.00,5799.00,0.95
346,HD 133131 B,Radial Velocity,1,5769.00000000,6.150000,47.00,5805.00,0.93
347,HD 134987,Radial Velocity,2,258.19000000,0.810000,22.20,5585.00,1.10
348,HD 134987,Radial Velocity,2,5000.00000000,5.800000,22.20,5585.00,1.10
349,HD 136418,Radial Velocity,1,464.30000000,1.320000,106.38,5071.00,1.33
350,HD 137388 A,Radial Velocity,1,330.00000000,0.890000,38.45,5240.00,0.86
351,HD 13908,Radial Velocity,2,19.38200000,0.154000,66.89,6255.00,1.29
352,HD 13908,Radial Velocity,2,931.00000000,2.030000,66.89,6255.00,1.29
353,HD 13931,Radial Velocity,1,4218.00000000,5.150000,45.52,5829.00,1.02
354,HD 139357,Radial Velocity,1,1125.70000000,2.360000,121.36,4700.00,1.35
355,HD 14067,Radial Velocity,1,1455.00000000,3.400000,163.40,4815.00,2.40
356,HD 141399,Radial Velocity,4,94.44000000,0.415000,36.20,5600.00,1.07
357,HD 141399,Radial Velocity,4,201.99000000,0.689000,36.20,5600.00,1.07
358,HD 141399,Radial Velocity,4,1069.80000000,2.090000,36.20,5600.00,1.07
359,HD 141399,Radial Velocity,4,5000.00000000,5.000000,36.20,5600.00,1.07
360,HD 141937,Radial Velocity,1,653.22000000,1.487700,33.46,5879.00,1.03
361,HD 142,Radial Velocity,2,349.70000000,1.020000,25.64,6245.00,1.23
362,HD 142,Radial Velocity,2,6005.00000000,6.800000,25.64,6245.00,1.23
363,HD 142022 A,Radial Velocity,1,1928.00000000,3.030000,35.87,5499.00,0.99
364,HD 142245,Radial Velocity,1,1299.00000000,2.770000,106.38,4878.00,1.69
365,HD 142415,Radial Velocity,1,386.30000000,1.050000,34.57,6045.00,1.03
366,HD 143105,Radial Velocity,1,2.19740000,0.037900,48.70,6380.00,1.51
367,HD 143361,Radial Velocity,1,1046.20000000,1.980000,65.66,5505.00,0.95
368,HD 145377,Radial Velocity,1,103.95000000,0.450000,55.19,6046.00,1.12
369,HD 145457,Radial Velocity,1,176.30000000,0.760000,126.10,4757.00,1.90
370,HD 145934,Radial Velocity,1,2730.00000000,4.600000,,,1.75
371,HD 1461,Radial Velocity,2,5.77152000,0.063400,23.44,5765.00,1.02
372,HD 1461,Radial Velocity,2,13.50520000,0.111700,23.44,5765.00,1.02
373,HD 147018,Radial Velocity,2,44.23600000,0.238800,42.96,5441.00,0.93
374,HD 147018,Radial Velocity,2,1008.00000000,1.922000,42.96,5441.00,0.93
375,HD 147379,Radial Velocity,1,86.54000000,0.319300,10.73,4090.00,0.58
376,HD 147513,Radial Velocity,1,528.40000000,1.320000,12.87,5883.00,1.11
377,HD 147873,Radial Velocity,2,116.59600000,0.522000,104.93,5972.00,1.38
378,HD 147873,Radial Velocity,2,491.54000000,1.360000,104.93,5972.00,1.38
379,HD 148156,Radial Velocity,1,1027.00000000,2.450000,53.05,6308.00,1.22
380,HD 148427,Radial Velocity,1,331.50000000,0.930000,59.28,5052.00,1.45
381,HD 149026,Radial Velocity,1,2.87589110,,78.86,6160.00,1.34
382,HD 149143,Radial Velocity,1,4.08800000,0.052000,63.49,5730.00,1.10
383,HD 1502,Radial Velocity,1,431.80000000,1.310000,167.50,5049.00,1.61
384,HD 150706,Radial Velocity,1,5894.00000000,6.700000,27.23,5961.00,1.17
385,HD 152079,Radial Velocity,1,2899.00000000,3.980000,83.33,5726.00,1.10
386,HD 152581,Radial Velocity,1,689.00000000,1.480000,182.82,5155.00,0.93
387,HD 153950,Radial Velocity,1,499.40000000,1.280000,51.87,6076.00,1.12
388,HD 154345,Radial Velocity,1,3342.00000000,4.190000,18.06,,0.88
389,HD 154672,Radial Velocity,1,163.96700000,0.590000,64.77,5655.00,1.08
390,HD 154857,Radial Velocity,2,408.60000000,1.291000,68.54,5605.00,1.72
391,HD 154857,Radial Velocity,2,3452.00000000,5.360000,68.54,5605.00,1.72
392,HD 155233,Radial Velocity,1,818.80000000,2.000000,75.13,4960.00,1.69
393,HD 155358,Radial Velocity,2,194.30000000,0.640000,43.00,5900.00,0.92
394,HD 155358,Radial Velocity,2,391.90000000,1.020000,43.00,5900.00,0.92
395,HD 156279,Radial Velocity,1,131.05000000,0.495000,35.37,5453.00,0.93
396,HD 156411,Radial Velocity,1,842.20000000,1.880000,55.10,5900.00,1.25
397,HD 156668,Radial Velocity,1,4.64550000,0.050000,24.05,4850.00,0.77
398,HD 156846,Radial Velocity,1,359.55460000,1.096000,49.00,5969.00,1.35
399,HD 158038,Radial Velocity,1,521.00000000,1.520000,114.15,4897.00,1.65
400,HD 159243,Radial Velocity,2,12.62000000,0.110000,68.59,6123.00,1.12
401,HD 159243,Radial Velocity,2,248.40000000,0.800000,68.59,6123.00,1.12
402,HD 159868,Radial Velocity,2,1178.40000000,2.250000,52.72,5558.00,1.09
403,HD 159868,Radial Velocity,2,352.30000000,1.000000,52.72,5558.00,1.09
404,HD 1605,Radial Velocity,2,577.90000000,1.480000,84.60,4757.00,1.31
405,HD 1605,Radial Velocity,2,2111.00000000,3.520000,84.60,4757.00,1.31
406,HD 160691,Radial Velocity,4,643.25000000,1.497000,15.28,5807.00,1.08
407,HD 160691,Radial Velocity,4,4205.80000000,5.235000,15.28,5807.00,1.08
408,HD 160691,Radial Velocity,4,9.63860000,0.090940,15.28,5807.00,1.08
409,HD 160691,Radial Velocity,4,310.55000000,0.921000,15.28,5807.00,1.08
410,HD 16141,Radial Velocity,1,75.52300000,0.363000,35.91,5794.00,1.12
411,HD 16175,Radial Velocity,1,995.40000000,2.148000,59.84,6022.00,1.34
412,HD 162020,Radial Velocity,1,8.42819800,0.074000,31.26,4830.00,0.75
413,HD 163607,Radial Velocity,2,75.29000000,0.360000,69.44,5543.00,1.09
414,HD 163607,Radial Velocity,2,1314.00000000,2.420000,69.44,5543.00,1.09
415,HD 16417,Radial Velocity,1,17.24000000,0.140000,25.54,,1.20
416,HD 164509,Radial Velocity,1,282.40000000,0.875000,51.81,5922.00,1.13
417,HD 164595,Radial Velocity,1,40.00000000,0.230000,28.93,5790.00,0.99
418,HD 164604,Radial Velocity,1,606.40000000,1.300000,37.98,,0.80
419,HD 164922,Radial Velocity,2,1201.10000000,2.115000,22.13,5293.00,0.87
420,HD 164922,Radial Velocity,2,75.76500000,0.335100,22.13,5293.00,0.87
421,HD 165155,Radial Velocity,1,434.50000000,1.130000,64.98,5426.00,1.02
422,HD 1666,Radial Velocity,1,270.00000000,0.940000,110.62,6317.00,1.50
423,HD 166724,Radial Velocity,1,5144.00000000,5.420000,42.99,5127.00,0.81
424,HD 167042,Radial Velocity,1,420.77000000,1.320000,50.00,4943.00,1.50
425,HD 168443,Radial Velocity,2,58.11247000,0.293100,37.88,5491.00,0.99
426,HD 168443,Radial Velocity,2,1749.83000000,2.837300,37.88,5491.00,0.99
427,HD 168746,Radial Velocity,1,6.40400000,0.065900,43.12,5564.00,0.93
428,HD 1690,Radial Velocity,1,533.00000000,1.300000,7.01,4393.00,1.09
429,HD 169830,Radial Velocity,2,225.62000000,0.810000,36.32,6299.00,1.40
430,HD 169830,Radial Velocity,2,2102.00000000,3.600000,36.32,6299.00,1.40
431,HD 170469,Radial Velocity,1,1145.00000000,2.100000,64.98,5810.00,1.14
432,HD 17092,Radial Velocity,1,359.90000000,,,4650.00,2.30
433,HD 171028,Radial Velocity,1,550.00000000,1.320000,90.00,5663.00,0.99
434,HD 171238,Radial Velocity,1,1523.00000000,2.540000,44.05,5467.00,0.94
435,HD 17156,Radial Velocity,1,21.21663000,0.161400,75.00,6100.00,1.24
436,HD 173416,Radial Velocity,1,323.60000000,1.160000,134.95,4683.00,2.00
437,HD 175167,Radial Velocity,1,1290.00000000,2.400000,67.02,,1.10
438,HD 175541,Radial Velocity,1,297.30000000,1.030000,127.55,5060.00,1.65
439,HD 175607,Radial Velocity,1,29.01000000,,45.27,5392.00,0.71
440,HD 17674,Radial Velocity,1,623.80000000,1.420000,44.50,5904.00,0.98
441,HD 176986,Radial Velocity,2,6.48980000,0.062960,26.40,4931.00,0.79
442,HD 176986,Radial Velocity,2,16.81910000,0.118780,26.40,4931.00,0.79
443,HD 177565,Radial Velocity,1,44.50500000,0.246000,17.17,,1.00
444,HD 177830,Radial Velocity,2,406.60000000,1.221800,59.03,4949.00,1.47
445,HD 177830,Radial Velocity,2,110.90000000,0.513700,59.03,4949.00,1.47
446,HD 178911 B,Radial Velocity,1,71.48400000,0.339000,47.00,5668.00,1.01
447,HD 179079,Radial Velocity,1,14.47600000,0.121600,63.69,5684.00,1.15
448,HD 179949,Radial Velocity,1,3.09251400,0.044300,27.05,6168.00,1.21
449,HD 180314,Radial Velocity,1,396.03000000,1.400000,131.75,4917.00,2.60
450,HD 180902,Radial Velocity,1,479.00000000,1.390000,114.55,5030.00,1.52
451,HD 181342,Radial Velocity,1,562.10000000,1.650000,110.62,5040.00,1.89
452,HD 181433,Radial Velocity,3,9.37430000,0.080000,26.15,4962.00,0.78
453,HD 181433,Radial Velocity,3,962.00000000,1.760000,26.15,4962.00,0.78
454,HD 181433,Radial Velocity,3,2172.00000000,3.000000,26.15,4962.00,0.78
455,HD 181720,Radial Velocity,1,956.00000000,1.780000,55.93,5781.00,0.92
456,HD 183263,Radial Velocity,2,626.50000000,1.510000,52.83,5936.00,1.17
457,HD 183263,Radial Velocity,2,3070.00000000,4.350000,52.83,5936.00,1.17
458,HD 185269,Radial Velocity,1,6.83800000,0.077000,47.37,5980.00,1.28
459,HD 187085,Radial Velocity,1,986.00000000,2.050000,44.98,6075.00,1.22
460,HD 187123,Radial Velocity,2,3.09658280,0.042600,47.92,5830.00,1.00
461,HD 187123,Radial Velocity,2,3810.00000000,4.890000,47.92,5830.00,1.00
462,HD 18742,Radial Velocity,1,772.00000000,1.920000,127.88,5048.00,1.60
463,HD 188015,Radial Velocity,1,461.20000000,1.203000,52.63,5746.00,1.09
464,HD 189733,Radial Velocity,1,2.21857520,,19.25,4875.00,0.85
465,HD 190360,Radial Velocity,2,2915.00000000,4.010000,15.89,5590.00,0.96
466,HD 190360,Radial Velocity,2,17.11100000,0.130400,15.89,5590.00,0.96
467,HD 190647,Radial Velocity,1,1038.10000000,2.070000,54.23,5628.00,1.10
468,HD 190984,Radial Velocity,1,4885.00000000,5.500000,189.39,5988.00,0.91
469,HD 191806,Radial Velocity,1,1606.30000000,2.800000,73.47,6010.00,1.14
470,HD 192263,Radial Velocity,1,24.35870000,0.153120,19.89,4996.00,0.81
471,HD 192310,Radial Velocity,2,74.72000000,0.320000,8.82,5166.00,0.80
472,HD 192310,Radial Velocity,2,525.80000000,1.180000,8.82,5166.00,0.80
473,HD 192699,Radial Velocity,1,345.53000000,1.150000,67.39,5220.00,1.68
474,HD 195019,Radial Velocity,1,18.20132000,0.138800,37.35,5788.00,1.07
475,HD 196050,Radial Velocity,1,1378.00000000,2.540000,46.93,5892.00,1.15
476,HD 196067,Radial Velocity,1,3638.00000000,5.020000,43.57,6017.00,1.29
477,HD 196885,Radial Velocity,1,1333.00000000,2.370000,32.99,6254.00,1.28
478,HD 197037,Radial Velocity,1,1035.70000000,2.070000,33.00,6150.00,1.11
479,HD 19994,Radial Velocity,1,466.20000000,1.305000,22.38,6188.00,1.36
480,HD 200964,Radial Velocity,2,613.80000000,1.601000,68.35,5164.00,1.44
481,HD 200964,Radial Velocity,2,825.00000000,1.950000,68.35,5164.00,1.44
482,HD 202206,Radial Velocity,2,255.87000000,0.830000,46.34,5765.00,1.15
483,HD 202206,Radial Velocity,2,1383.40000000,2.550000,46.34,5765.00,1.15
484,HD 203030,Imaging,1,,487.100000,40.85,,
485,HD 2039,Radial Velocity,1,1120.00000000,2.230000,89.85,5941.00,1.17
486,HD 204313,Radial Velocity,2,2024.10000000,3.167000,47.30,5776.00,1.02
487,HD 204313,Radial Velocity,2,34.90500000,0.209900,47.30,5776.00,1.02
488,HD 204941,Radial Velocity,1,1733.00000000,2.560000,26.95,5056.00,0.74
489,HD 205739,Radial Velocity,1,279.80000000,0.896000,90.33,6176.00,1.22
490,HD 206610,Radial Velocity,1,610.00000000,1.680000,170.07,4874.00,1.56
491,HD 20782,Radial Velocity,1,597.06500000,1.397000,35.50,5798.00,1.02
492,HD 207832,Radial Velocity,2,161.97000000,0.570000,55.31,5710.00,0.94
493,HD 207832,Radial Velocity,2,1155.70000000,2.112000,55.31,5710.00,0.94
494,HD 20794,Radial Velocity,4,18.31500000,0.120700,6.06,5401.00,0.70
495,HD 20794,Radial Velocity,4,40.11400000,0.203600,6.06,5401.00,0.70
496,HD 20794,Radial Velocity,4,90.30900000,0.349900,6.06,5401.00,0.70
497,HD 20794,Radial Velocity,4,147.02000000,0.509000,6.06,5401.00,0.70
498,HD 208487,Radial Velocity,1,130.08000000,0.524000,44.00,6067.00,1.13
499,HD 208527,Radial Velocity,1,875.50000000,2.100000,352.11,4035.00,1.60
500,HD 20868,Radial Velocity,1,380.85000000,0.947000,48.90,4795.00,0.78
501,HD 208897,Radial Velocity,1,352.70000000,1.050000,64.68,4860.00,1.25
502,HD 209458,Radial Velocity,1,3.52474859,,47.08,,1.10
503,HD 210277,Radial Velocity,1,442.19000000,1.138000,21.29,5555.00,1.01
504,HD 210702,Radial Velocity,1,354.80000000,1.200000,55.93,4967.00,1.68
505,HD 212301,Radial Velocity,1,2.24571500,0.036000,52.72,6256.00,1.27
506,HD 212771,Radial Velocity,1,373.30000000,1.220000,121.80,5121.00,1.15
507,HD 213240,Radial Velocity,1,951.00000000,2.030000,40.75,5975.00,1.22
508,HD 214823,Radial Velocity,1,1877.00000000,3.180000,97.47,6215.00,1.22
509,HD 215152,Radial Velocity,4,5.75999000,0.057638,21.63,4935.00,0.77
510,HD 215152,Radial Velocity,4,7.28243000,0.067393,21.63,4935.00,0.77
511,HD 215152,Radial Velocity,4,10.86499000,0.087990,21.63,4935.00,0.77
512,HD 215152,Radial Velocity,4,25.19670000,0.154170,21.63,4935.00,0.77
513,HD 215497,Radial Velocity,2,3.93404000,0.047000,43.53,5113.00,0.87
514,HD 215497,Radial Velocity,2,567.94000000,1.282000,43.53,5113.00,0.87
515,HD 216435,Radial Velocity,1,1311.00000000,2.560000,33.29,5999.00,1.30
516,HD 216437,Radial Velocity,1,1256.00000000,2.320000,26.52,5887.00,1.06
517,HD 216536,Radial Velocity,1,148.60000000,0.609000,,4639.00,1.36
518,HD 216770,Radial Velocity,1,118.45000000,0.460000,37.89,,0.90
519,HD 217107,Radial Velocity,2,7.12681600,0.074800,19.72,5646.00,1.02
520,HD 217107,Radial Velocity,2,4270.00000000,5.320000,19.72,5646.00,1.02
521,HD 217786,Radial Velocity,1,1319.00000000,2.380000,54.80,5966.00,1.02
522,HD 218566,Radial Velocity,1,225.70000000,0.687300,29.94,4820.00,0.85
523,HD 219077,Radial Velocity,1,5501.00000000,6.220000,29.20,5362.00,1.05
524,HD 219134,Radial Velocity,6,3.09292600,0.038760,6.55,4699.00,0.81
525,HD 219134,Radial Velocity,6,6.76458000,0.065300,6.55,4699.00,0.81
526,HD 219134,Radial Velocity,6,46.85900000,0.237000,6.55,4699.00,0.81
527,HD 219134,Radial Velocity,6,22.71700000,0.146300,6.55,4699.00,0.81
528,HD 219134,Radial Velocity,6,94.20000000,0.375300,6.55,4699.00,0.81
529,HD 219134,Radial Velocity,6,2247.00000000,3.110000,6.55,4699.00,0.81
530,HD 219415,Radial Velocity,1,2093.30000000,3.200000,169.78,4820.00,1.00
531,HD 219828,Radial Velocity,2,3.83488700,0.045000,77.90,5891.00,1.23
532,HD 219828,Radial Velocity,2,4791.00000000,5.960000,77.90,5891.00,1.23
533,HD 220074,Radial Velocity,1,672.10000000,1.600000,289.02,3935.00,1.20
534,HD 220689,Radial Velocity,1,2209.00000000,3.360000,45.23,5921.00,1.04
535,HD 220773,Radial Velocity,1,3724.70000000,4.940000,49.00,5940.00,1.16
536,HD 220842,Radial Velocity,1,218.47000000,0.740000,62.50,5960.00,1.13
537,HD 221287,Radial Velocity,1,456.10000000,1.250000,52.88,6304.00,1.25
538,HD 221585,Radial Velocity,1,1173.00000000,2.306000,53.59,5620.00,1.19
539,HD 222076,Radial Velocity,1,871.00000000,1.830000,83.50,4806.00,1.07
540,HD 222155,Radial Velocity,1,3999.00000000,5.100000,50.45,5765.00,1.13
541,HD 222582,Radial Velocity,1,572.38000000,1.347000,41.95,5727.00,0.99
542,HD 224538,Radial Velocity,1,1189.10000000,2.280000,77.76,6097.00,1.34
543,HD 224693,Radial Velocity,1,26.73000000,0.192000,94.07,6037.00,1.33
544,HD 22781,Radial Velocity,1,528.07000000,1.167000,31.79,5027.00,0.75
545,HD 23079,Radial Velocity,1,730.60000000,1.596000,34.60,5927.00,1.01
546,HD 23127,Radial Velocity,1,1214.00000000,2.400000,89.13,,1.13
547,HD 231701,Radial Velocity,1,141.60000000,0.530000,108.46,6208.00,1.14
548,HD 233604,Radial Velocity,1,192.00000000,0.747000,,4791.00,1.50
549,HD 23596,Radial Velocity,1,1561.00000000,2.772000,52.00,5904.00,1.16
550,HD 238914,Radial Velocity,1,4100.00000000,5.700000,301.20,4769.00,1.47
551,HD 240210,Radial Velocity,1,501.75000000,1.160000,142.86,4297.00,0.82
552,HD 240237,Radial Velocity,1,745.70000000,1.900000,307.69,4361.00,1.69
553,HD 24040,Radial Velocity,1,3668.00000000,4.920000,46.51,5853.00,1.18
554,HD 24064,Radial Velocity,1,535.60000000,1.290000,264.40,4052.50,1.00
555,HD 25171,Radial Velocity,1,1845.00000000,3.020000,56.05,6160.00,1.09
556,HD 2638,Radial Velocity,1,3.44420000,0.044000,53.71,5192.00,0.93
557,HD 27442,Radial Velocity,1,428.10000000,1.271000,18.24,4846.00,1.23
558,HD 27631,Radial Velocity,1,2208.00000000,3.250000,44.54,5737.00,0.94
559,HD 27894,Radial Velocity,3,18.02000000,0.125000,42.37,,0.80
560,HD 27894,Radial Velocity,3,36.07000000,0.198000,42.37,,0.80
561,HD 27894,Radial Velocity,3,5174.00000000,5.448000,42.37,,0.80
562,HD 28185,Radial Velocity,1,385.90000000,1.032000,39.60,5546.00,0.98
563,HD 28254,Radial Velocity,1,1116.00000000,2.150000,54.70,5664.00,1.06
564,HD 285507,Radial Velocity,1,6.08810000,,42.43,4503.00,0.73
565,HD 285968,Radial Velocity,1,8.78360000,0.066000,9.42,3679.00,0.45
566,HD 28678,Radial Velocity,1,387.10000000,1.250000,168.92,5076.00,1.74
567,HD 29021,Radial Velocity,1,1362.30000000,2.280000,30.60,5560.00,0.85
568,HD 290327,Radial Velocity,1,2443.00000000,3.430000,56.70,5552.00,0.90
569,HD 2952,Radial Velocity,1,311.60000000,1.200000,115.21,4844.00,2.54
570,HD 30177,Radial Velocity,2,2524.40000000,3.580000,54.71,5580.00,0.99
571,HD 30177,Radial Velocity,2,11613.00000000,9.890000,54.71,5580.00,0.99
572,HD 30562,Radial Velocity,1,1159.20000000,2.315000,26.50,5994.00,1.23
573,HD 30669,Radial Velocity,1,1684.00000000,2.690000,57.10,5400.00,0.92
574,HD 30856,Radial Velocity,1,912.00000000,1.800000,121.07,4982.00,1.35
575,HD 31253,Radial Velocity,1,466.00000000,1.260000,53.82,5960.00,1.23
576,HD 3167,Transit,3,0.95964100,0.018150,45.80,5261.00,0.86
577,HD 3167,Transit,3,29.84540000,0.179500,45.80,5261.00,0.86
578,HD 3167,Radial Velocity,3,8.50900000,0.077570,45.80,5261.00,0.86
579,HD 32518,Radial Velocity,1,157.54000000,0.590000,117.37,4580.00,1.13
580,HD 32963,Radial Velocity,1,2372.00000000,3.410000,35.24,5727.00,0.94
581,HD 330075,Radial Velocity,1,3.38773000,0.039000,50.20,5017.00,0.70
582,HD 33142,Radial Velocity,1,326.60000000,1.060000,136.80,5052.00,1.48
583,HD 33283,Radial Velocity,1,18.17900000,0.145000,86.88,5995.00,1.24
584,HD 33564,Radial Velocity,1,388.00000000,1.100000,20.98,6250.00,1.25
585,HD 33844,Radial Velocity,2,551.40000000,1.600000,100.90,4861.00,1.78
586,HD 33844,Radial Velocity,2,916.00000000,2.240000,100.90,4861.00,1.78
587,HD 34445,Radial Velocity,6,1056.70000000,2.075000,45.01,5836.00,1.07
588,HD 34445,Radial Velocity,6,214.67000000,0.718100,45.01,5836.00,1.07
589,HD 34445,Radial Velocity,6,117.87000000,0.481700,45.01,5836.00,1.07
590,HD 34445,Radial Velocity,6,49.17500000,0.268700,45.01,5836.00,1.07
591,HD 34445,Radial Velocity,6,676.80000000,1.543000,45.01,5836.00,1.07
592,HD 34445,Radial Velocity,6,5700.00000000,6.360000,45.01,5836.00,1.07
593,HD 35759,Radial Velocity,1,82.46700000,0.389000,72.50,6060.00,1.15
594,HD 3651,Radial Velocity,1,62.21800000,0.295000,11.10,5221.00,0.88
595,HD 37124,Radial Velocity,3,154.37800000,0.533640,33.24,,0.85
596,HD 37124,Radial Velocity,3,885.50000000,1.710000,33.24,,0.85
597,HD 37124,Radial Velocity,3,1862.00000000,2.807000,33.24,,0.85
598,HD 37605,Radial Velocity,2,55.01307000,0.283100,42.88,5448.00,1.00
599,HD 37605,Radial Velocity,2,2720.00000000,3.814000,42.88,5448.00,1.00
600,HD 38283,Radial Velocity,1,363.20000000,1.020000,37.78,5998.00,1.08
601,HD 38529,Radial Velocity,2,14.30980000,0.131000,42.40,5697.00,1.48
602,HD 38529,Radial Velocity,2,2140.20000000,3.712000,42.40,5697.00,1.48
603,HD 38801,Radial Velocity,1,696.30000000,1.700000,99.40,5222.00,1.36
604,HD 39091,Radial Velocity,1,2151.00000000,3.380000,18.21,5950.00,1.10
605,HD 40307,Radial Velocity,5,4.31230000,0.046800,12.83,4956.00,0.77
606,HD 40307,Radial Velocity,5,9.61840000,0.079900,12.83,4956.00,0.77
607,HD 40307,Radial Velocity,5,20.43200000,0.132100,12.83,4956.00,0.77
608,HD 40307,Radial Velocity,5,51.76000000,0.247000,12.83,4956.00,0.77
609,HD 40307,Radial Velocity,5,197.80000000,0.600000,12.83,4956.00,0.77
610,HD 40956,Radial Velocity,1,578.60000000,1.400000,118.48,4869.00,2.00
611,HD 40979,Radial Velocity,1,264.15000000,0.846000,33.30,6089.00,1.15
612,HD 41004 A,Radial Velocity,1,963.00000000,,43.03,5010.00,0.70
613,HD 41004 B,Radial Velocity,1,1.32830000,,43.03,,0.40
614,HD 4113,Radial Velocity,1,526.62000000,1.280000,44.05,5688.00,0.99
615,HD 42012,Radial Velocity,1,857.50000000,1.670000,37.10,5405.00,0.83
616,HD 4203,Radial Velocity,2,437.05000000,1.173500,77.82,5702.00,1.13
617,HD 4203,Radial Velocity,2,6700.00000000,6.950000,77.82,5702.00,1.13
618,HD 4208,Radial Velocity,1,828.00000000,1.650000,32.70,5600.00,0.87
619,HD 42618,Radial Velocity,1,149.61000000,0.554000,23.50,5727.00,1.01
620,HD 4308,Radial Velocity,1,15.56000000,0.115000,21.85,5685.00,0.83
621,HD 4313,Radial Velocity,1,356.00000000,1.190000,131.41,5035.00,1.72
622,HD 43197,Radial Velocity,1,327.80000000,0.920000,56.30,5508.00,0.96
623,HD 43691,Radial Velocity,1,36.96000000,0.240000,93.20,6200.00,1.38
624,HD 44219,Radial Velocity,1,472.30000000,1.190000,50.40,5752.00,1.00
625,HD 45350,Radial Velocity,1,963.60000000,1.920000,48.95,5616.00,1.02
626,HD 45364,Radial Velocity,2,226.93000000,0.681300,32.58,5434.00,0.82
627,HD 45364,Radial Velocity,2,342.85000000,0.897200,32.58,5434.00,0.82
628,HD 45652,Radial Velocity,1,43.60000000,0.230000,36.14,5312.00,0.83
629,HD 46375,Radial Velocity,1,3.02357300,0.039800,33.41,5285.00,0.92
630,HD 47186,Radial Velocity,2,4.08450000,0.050000,37.84,5675.00,0.99
631,HD 47186,Radial Velocity,2,1353.60000000,2.395000,37.84,5675.00,0.99
632,HD 4732,Radial Velocity,2,360.20000000,1.190000,56.50,4959.00,1.74
633,HD 4732,Radial Velocity,2,2732.00000000,4.600000,56.50,4959.00,1.74
634,HD 47536,Radial Velocity,1,712.13000000,1.930000,121.36,4424.00,0.91
635,HD 48265,Radial Velocity,1,780.30000000,1.810000,85.40,5650.00,1.28
636,HD 49674,Radial Velocity,1,4.94737000,0.058000,40.73,5662.00,1.06
637,HD 50499,Radial Velocity,1,2482.70000000,3.860000,47.26,,1.24
638,HD 50554,Radial Velocity,1,1293.00000000,2.353000,31.03,5987.00,1.04
639,HD 52265,Radial Velocity,1,119.60000000,0.500000,28.07,6060.00,1.18
640,HD 5319,Radial Velocity,2,641.00000000,1.669700,114.00,4958.00,1.51
641,HD 5319,Radial Velocity,2,886.00000000,2.071000,114.00,4958.00,1.51
642,HD 5583,Radial Velocity,1,139.35000000,0.530000,221.00,4830.00,1.01
643,HD 5608,Radial Velocity,1,792.60000000,1.900000,58.17,4854.00,1.55
644,HD 564,Radial Velocity,1,492.30000000,1.200000,53.60,5902.00,0.96
645,HD 5891,Radial Velocity,1,177.11000000,0.760000,150.60,4907.00,1.91
646,HD 59686 A,Radial Velocity,1,299.36000000,1.086000,96.80,4658.00,1.90
647,HD 60532,Radial Velocity,2,201.90000000,0.770000,25.30,6245.00,1.50
648,HD 60532,Radial Velocity,2,600.10000000,1.600000,25.30,6245.00,1.50
649,HD 62509,Radial Velocity,1,589.64000000,1.640000,10.34,4946.00,2.10
650,HD 63454,Radial Velocity,1,2.81804900,0.036800,35.80,4840.00,0.84
651,HD 63765,Radial Velocity,1,358.00000000,0.940000,32.62,5432.00,0.86
652,HD 6434,Radial Velocity,1,22.01700000,0.148000,40.32,5690.00,0.89
653,HD 65216,Radial Velocity,2,572.40000000,1.300000,35.59,5666.00,0.92
654,HD 65216,Radial Velocity,2,152.60000000,0.540000,35.59,5666.00,0.92
655,HD 66141,Radial Velocity,1,480.50000000,1.200000,80.06,4323.00,1.10
